date,price
2025-12-20,252.5
2025-12-21,249.48
2025-12-22,249.46
2025-12-23,248.87
2025-12-24,248.36
2025-12-25,248.26
2025-12-26,248.65
2025-12-27,247.52
2025-12-28,247.51
2025-12-29,247.76
2025-12-30,247.67
2025-12-31,247.7
2026-01-01,247.12
2026-01-02,247.67
2026-01-03,248.33
2026-01-04,248.99
2026-01-05,248.8
2026-01-06,248.55
2026-01-07,249.87
2026-01-08,248.07
2026-01-09,248.45
2026-01-10,247.96
2026-01-11,248.66
2026-01-12,249.51
2026-01-13,250.59
2026-01-14,252.29
2026-01-15,252.25
2026-01-16,251.02
2026-01-17,250.24
2026-01-18,247.49
2026-01-19,248.26
2026-01-20,248.23
2026-01-21,248.76
2026-01-22,248.26
2026-01-23,248.34
2026-01-24,248.05
2026-01-25,247.59
2026-01-26,245.66
2026-01-27,243.83
2026-01-28,242.57
2026-01-29,241.84
2026-01-30,241.78
2026-01-31,240.64
2026-02-01,239.78
2026-02-02,239.97
2026-02-03,237.54
2026-02-04,237.83
2026-02-05,238.34
2026-02-06,238.55
2026-02-07,238.75
2026-02-08,239.8
2026-02-09,235.61
2026-02-10,234.13
2026-02-11,235.32
2026-02-12,234.67
2026-02-13,235.04
2026-02-14,234.12
2026-02-15,234.21
2026-02-16,233.03
2026-02-17,233.09
2026-02-18,232.06
2026-02-19,230.86
2026-02-20,229.51
2026-02-21,229.33
2026-02-22,228.49
2026-02-23,227.72
2026-02-24,227.01
2026-02-25,227.36
2026-02-26,226.08
2026-02-27,225.14
2026-02-28,225.07
2026-03-01,224.19
2026-03-02,224.17
2026-03-03,223.65
2026-03-04,222.14
