date,price
2025-12-18,34.9
2025-12-19,34.92
2025-12-20,35.02
2025-12-21,35.02
2025-12-22,34.91
2025-12-23,34.86
2025-12-24,34.85
2025-12-25,34.49
2025-12-26,34.39
2025-12-27,34.35
2025-12-28,34.28
2025-12-29,34.08
2025-12-30,33.9
2025-12-31,34.03
2026-01-01,33.87
2026-01-02,33.71
2026-01-03,33.61
2026-01-04,33.49
2026-01-05,33.13
2026-01-06,33.18
2026-01-07,33.16
2026-01-08,33.0
2026-01-09,32.87
2026-01-10,32.82
2026-01-11,32.92
2026-01-12,33.08
2026-01-13,33.22
2026-01-14,33.19
2026-01-15,33.22
2026-01-16,33.22
2026-01-17,33.13
2026-01-18,33.25
2026-01-19,33.26
2026-01-20,33.35
2026-01-21,33.25
2026-01-22,33.18
2026-01-23,33.16
2026-01-24,33.19
2026-01-25,33.07
2026-01-26,32.93
2026-01-27,32.79
2026-01-28,32.79
2026-01-29,32.68
2026-01-30,32.44
2026-01-31,32.0
2026-02-01,31.91
2026-02-02,31.97
2026-02-03,31.91
2026-02-04,31.73
2026-02-05,31.8
2026-02-06,31.78
2026-02-07,31.71
2026-02-08,31.74
2026-02-09,31.81
2026-02-10,31.79
2026-02-11,31.76
2026-02-12,31.8
2026-02-13,31.87
2026-02-14,31.79
2026-02-15,31.57
2026-02-16,31.55
2026-02-17,32.98
2026-02-18,33.2
2026-02-19,33.17
2026-02-20,33.51
2026-02-21,33.38
2026-02-22,33.61
2026-02-23,33.56
2026-02-24,33.7
2026-02-25,33.43
2026-02-26,33.53
2026-02-27,33.44
2026-02-28,33.44
2026-03-01,33.54
2026-03-02,33.56
