date,price
2025-12-19,47.8
2025-12-20,47.71
2025-12-21,47.61
2025-12-22,47.97
2025-12-23,47.74
2025-12-24,47.59
2025-12-25,47.49
2025-12-26,47.49
2025-12-27,47.33
2025-12-28,47.72
2025-12-29,47.97
2025-12-30,47.97
2025-12-31,47.87
2026-01-01,47.77
2026-01-02,47.84
2026-01-03,48.09
2026-01-04,48.59
2026-01-05,48.61
2026-01-06,48.7
2026-01-07,48.72
2026-01-08,48.63
2026-01-09,48.64
2026-01-10,48.8
2026-01-11,48.76
2026-01-12,48.76
2026-01-13,48.82
2026-01-14,49.39
2026-01-15,49.6
2026-01-16,49.66
2026-01-17,50.02
2026-01-18,49.93
2026-01-19,50.88
2026-01-20,50.95
2026-01-21,50.82
2026-01-22,50.68
2026-01-23,51.09
2026-01-24,51.53
2026-01-25,51.21
2026-01-26,51.04
2026-01-27,51.09
2026-01-28,51.27
2026-01-29,51.29
2026-01-30,51.24
2026-01-31,51.15
2026-02-01,51.09
2026-02-02,51.29
2026-02-03,51.16
2026-02-04,51.15
2026-02-05,51.26
2026-02-06,51.19
2026-02-07,51.14
2026-02-08,51.18
2026-02-09,50.59
2026-02-10,50.79
2026-02-11,50.84
2026-02-12,50.85
2026-02-13,50.99
2026-02-14,50.95
2026-02-15,50.92
2026-02-16,51.11
2026-02-17,51.01
2026-02-18,50.77
2026-02-19,50.78
2026-02-20,50.88
2026-02-21,50.83
2026-02-22,51.19
2026-02-23,51.1
2026-02-24,50.83
2026-02-25,50.97
2026-02-26,50.92
2026-02-27,50.92
2026-02-28,50.72
2026-03-01,50.67
2026-03-02,50.81
2026-03-03,50.95
