date,price
2025-12-18,299.25
2025-12-19,299.52
2025-12-20,299.82
2025-12-21,299.62
2025-12-22,299.35
2025-12-23,300.76
2025-12-24,300.33
2025-12-25,300.41
2025-12-26,300.13
2025-12-27,300.93
2025-12-28,302.73
2025-12-29,302.35
2025-12-30,302.85
2025-12-31,302.87
2026-01-01,304.45
2026-01-02,305.67
2026-01-03,304.69
2026-01-04,303.66
2026-01-05,304.62
2026-01-06,303.62
2026-01-07,304.92
2026-01-08,304.62
2026-01-09,303.99
2026-01-10,303.71
2026-01-11,303.29
2026-01-12,307.0
2026-01-13,308.01
2026-01-14,308.77
2026-01-15,308.55
2026-01-16,310.11
2026-01-17,309.57
2026-01-18,309.82
2026-01-19,310.13
2026-01-20,309.95
2026-01-21,309.96
2026-01-22,311.11
2026-01-23,311.31
2026-01-24,311.07
2026-01-25,312.37
2026-01-26,312.38
2026-01-27,313.42
2026-01-28,315.58
2026-01-29,316.13
2026-01-30,316.35
2026-01-31,317.85
2026-02-01,317.61
2026-02-02,317.36
2026-02-03,317.11
2026-02-04,318.36
2026-02-05,318.91
2026-02-06,318.77
2026-02-07,316.02
2026-02-08,319.34
2026-02-09,321.44
2026-02-10,320.63
2026-02-11,321.65
2026-02-12,322.9
2026-02-13,324.4
2026-02-14,323.82
2026-02-15,323.57
2026-02-16,324.31
2026-02-17,323.5
2026-02-18,323.55
2026-02-19,324.3
2026-02-20,325.38
2026-02-21,324.94
2026-02-22,325.96
2026-02-23,326.53
2026-02-24,327.42
2026-02-25,327.7
2026-02-26,327.53
2026-02-27,326.8
2026-02-28,326.75
2026-03-01,327.93
2026-03-02,327.86
