date,price
2025-12-20,346.24
2025-12-21,347.25
2025-12-22,347.29
2025-12-23,347.5
2025-12-24,347.02
2025-12-25,348.01
2025-12-26,348.82
2025-12-27,349.47
2025-12-28,350.35
2025-12-29,351.02
2025-12-30,352.02
2025-12-31,352.63
2026-01-01,352.98
2026-01-02,354.92
2026-01-03,353.63
2026-01-04,354.17
2026-01-05,355.64
2026-01-06,359.42
2026-01-07,359.78
2026-01-08,360.09
2026-01-09,360.46
2026-01-10,360.21
2026-01-11,360.71
2026-01-12,362.16
2026-01-13,363.12
2026-01-14,362.42
2026-01-15,362.76
2026-01-16,364.31
2026-01-17,363.62
2026-01-18,363.32
2026-01-19,363.46
2026-01-20,363.46
2026-01-21,364.73
2026-01-22,365.24
2026-01-23,364.19
2026-01-24,363.16
2026-01-25,362.83
2026-01-26,363.58
2026-01-27,364.09
2026-01-28,363.26
2026-01-29,364.86
2026-01-30,363.05
2026-01-31,363.07
2026-02-01,362.33
2026-02-02,362.14
2026-02-03,362.95
2026-02-04,362.15
2026-02-05,363.5
2026-02-06,363.26
2026-02-07,363.76
2026-02-08,363.57
2026-02-09,361.58
2026-02-10,360.57
2026-02-11,360.53
2026-02-12,359.98
2026-02-13,359.69
2026-02-14,358.45
2026-02-15,358.7
2026-02-16,358.71
2026-02-17,358.45
2026-02-18,358.05
2026-02-19,359.98
2026-02-20,361.69
2026-02-21,362.45
2026-02-22,362.93
2026-02-23,361.96
2026-02-24,361.23
2026-02-25,361.93
2026-02-26,361.36
2026-02-27,360.91
2026-02-28,360.92
2026-03-01,361.92
2026-03-02,361.89
2026-03-03,362.05
2026-03-04,363.54
