date,price
2025-12-20,533.6
2025-12-21,533.95
2025-12-22,534.28
2025-12-23,536.61
2025-12-24,537.19
2025-12-25,536.4
2025-12-26,535.65
2025-12-27,535.7
2025-12-28,534.94
2025-12-29,535.82
2025-12-30,537.28
2025-12-31,537.8
2026-01-01,539.19
2026-01-02,538.18
2026-01-03,534.97
2026-01-04,535.73
2026-01-05,537.19
2026-01-06,538.52
2026-01-07,539.94
2026-01-08,540.08
2026-01-09,540.56
2026-01-10,540.28
2026-01-11,540.02
2026-01-12,539.84
2026-01-13,541.42
2026-01-14,540.64
2026-01-15,540.81
2026-01-16,541.65
2026-01-17,542.64
2026-01-18,543.81
2026-01-19,545.43
2026-01-20,545.7
2026-01-21,545.46
2026-01-22,545.7
2026-01-23,544.68
2026-01-24,544.48
2026-01-25,545.08
2026-01-26,544.5
2026-01-27,545.75
2026-01-28,544.75
2026-01-29,545.02
2026-01-30,545.83
2026-01-31,547.64
2026-02-01,548.21
2026-02-02,548.21
2026-02-03,548.34
2026-02-04,548.31
2026-02-05,548.05
2026-02-06,545.96
2026-02-07,547.01
2026-02-08,545.59
2026-02-09,545.45
2026-02-10,545.25
2026-02-11,544.74
2026-02-12,544.93
2026-02-13,544.58
2026-02-14,544.4
2026-02-15,544.15
2026-02-16,543.65
2026-02-17,543.9
2026-02-18,543.18
2026-02-19,542.19
2026-02-20,542.38
2026-02-21,542.13
2026-02-22,542.36
2026-02-23,540.86
2026-02-24,539.39
2026-02-25,539.53
2026-02-26,539.12
2026-02-27,539.09
2026-02-28,539.04
2026-03-01,539.18
2026-03-02,540.42
2026-03-03,539.86
2026-03-04,539.11
