date,price
2025-12-20,281.97
2025-12-21,282.16
2025-12-22,283.81
2025-12-23,284.94
2025-12-24,284.89
2025-12-25,284.3
2025-12-26,286.68
2025-12-27,287.74
2025-12-28,288.78
2025-12-29,290.02
2025-12-30,291.54
2025-12-31,291.97
2026-01-01,291.93
2026-01-02,291.89
2026-01-03,291.72
2026-01-04,291.61
2026-01-05,291.83
2026-01-06,294.62
2026-01-07,294.08
2026-01-08,292.91
2026-01-09,291.42
2026-01-10,290.48
2026-01-11,290.73
2026-01-12,290.76
2026-01-13,291.39
2026-01-14,291.26
2026-01-15,292.2
2026-01-16,293.38
2026-01-17,293.09
2026-01-18,293.59
2026-01-19,295.6
2026-01-20,294.41
2026-01-21,294.42
2026-01-22,294.36
2026-01-23,295.26
2026-01-24,295.78
2026-01-25,295.73
2026-01-26,294.92
2026-01-27,294.48
2026-01-28,292.27
2026-01-29,289.96
2026-01-30,291.21
2026-01-31,292.21
2026-02-01,293.71
2026-02-02,292.41
2026-02-03,293.48
2026-02-04,293.42
2026-02-05,294.42
2026-02-06,295.59
2026-02-07,295.84
2026-02-08,295.34
2026-02-09,294.11
2026-02-10,292.61
2026-02-11,294.26
2026-02-12,294.99
2026-02-13,294.62
2026-02-14,294.19
2026-02-15,292.95
2026-02-16,294.53
2026-02-17,295.29
2026-02-18,294.74
2026-02-19,294.16
2026-02-20,293.69
2026-02-21,293.62
2026-02-22,294.21
2026-02-23,294.36
2026-02-24,294.59
2026-02-25,294.87
2026-02-26,295.51
2026-02-27,295.53
2026-02-28,295.16
2026-03-01,295.59
2026-03-02,295.09
2026-03-03,295.48
2026-03-04,295.78
