date,price
2025-12-18,38.19
2025-12-19,38.11
2025-12-20,38.3
2025-12-21,38.47
2025-12-22,38.71
2025-12-23,38.76
2025-12-24,38.73
2025-12-25,38.6
2025-12-26,38.63
2025-12-27,38.69
2025-12-28,38.72
2025-12-29,38.74
2025-12-30,38.74
2025-12-31,38.8
2026-01-01,39.18
2026-01-02,39.15
2026-01-03,38.96
2026-01-04,38.99
2026-01-05,38.9
2026-01-06,38.97
2026-01-07,39.01
2026-01-08,38.79
2026-01-09,38.78
2026-01-10,38.98
2026-01-11,39.05
2026-01-12,39.06
2026-01-13,38.95
2026-01-14,39.02
2026-01-15,38.85
2026-01-16,38.75
2026-01-17,38.62
2026-01-18,38.46
2026-01-19,38.26
2026-01-20,38.4
2026-01-21,38.77
2026-01-22,38.81
2026-01-23,38.67
2026-01-24,38.8
2026-01-25,38.87
2026-01-26,38.62
2026-01-27,38.53
2026-01-28,38.56
2026-01-29,38.59
2026-01-30,38.49
2026-01-31,38.42
2026-02-01,38.48
2026-02-02,38.48
2026-02-03,39.54
2026-02-04,40.16
2026-02-05,40.14
2026-02-06,40.13
2026-02-07,39.98
2026-02-08,40.01
2026-02-09,40.01
2026-02-10,40.03
2026-02-11,39.92
2026-02-12,40.41
2026-02-13,40.48
2026-02-14,42.21
2026-02-15,42.67
2026-02-16,43.64
2026-02-17,43.47
2026-02-18,43.53
2026-02-19,43.33
2026-02-20,43.38
2026-02-21,43.94
2026-02-22,44.13
2026-02-23,44.26
2026-02-24,44.3
2026-02-25,44.14
2026-02-26,44.2
2026-02-27,44.12
2026-02-28,44.41
2026-03-01,44.46
2026-03-02,45.91
