date,price
2025-12-20,422.79
2025-12-21,423.62
2025-12-22,422.37
2025-12-23,422.61
2025-12-24,421.88
2025-12-25,422.92
2025-12-26,421.87
2025-12-27,422.33
2025-12-28,422.41
2025-12-29,422.77
2025-12-30,422.27
2025-12-31,422.57
2026-01-01,422.0
2026-01-02,422.55
2026-01-03,423.04
2026-01-04,422.3
2026-01-05,422.42
2026-01-06,423.62
2026-01-07,424.7
2026-01-08,424.05
2026-01-09,423.64
2026-01-10,424.47
2026-01-11,425.28
2026-01-12,424.93
2026-01-13,424.89
2026-01-14,426.3
2026-01-15,426.52
2026-01-16,424.71
2026-01-17,425.71
2026-01-18,425.42
2026-01-19,425.12
2026-01-20,423.6
2026-01-21,421.54
2026-01-22,421.21
2026-01-23,421.54
2026-01-24,421.07
2026-01-25,420.81
2026-01-26,421.85
2026-01-27,421.75
2026-01-28,421.04
2026-01-29,421.72
2026-01-30,421.23
2026-01-31,420.04
2026-02-01,421.1
2026-02-02,421.08
2026-02-03,421.53
2026-02-04,422.8
2026-02-05,421.07
2026-02-06,420.87
2026-02-07,419.84
2026-02-08,419.71
2026-02-09,420.02
2026-02-10,420.36
2026-02-11,420.38
2026-02-12,420.32
2026-02-13,419.29
2026-02-14,419.11
2026-02-15,418.48
2026-02-16,418.85
2026-02-17,419.6
2026-02-18,419.76
2026-02-19,420.49
2026-02-20,420.02
2026-02-21,419.78
2026-02-22,419.84
2026-02-23,419.52
2026-02-24,419.78
2026-02-25,419.03
2026-02-26,419.29
2026-02-27,419.79
2026-02-28,419.54
2026-03-01,418.28
2026-03-02,417.68
2026-03-03,417.49
2026-03-04,416.98
