date,price
2025-12-20,63.97
2025-12-21,64.32
2025-12-22,65.19
2025-12-23,65.23
2025-12-24,65.06
2025-12-25,65.62
2025-12-26,65.77
2025-12-27,69.44
2025-12-28,69.4
2025-12-29,69.65
2025-12-30,70.4
2025-12-31,70.4
2026-01-01,71.74
2026-01-02,74.07
2026-01-03,74.07
2026-01-04,74.4
2026-01-05,74.46
2026-01-06,74.63
2026-01-07,74.79
2026-01-08,74.71
2026-01-09,74.56
2026-01-10,74.65
2026-01-11,74.82
2026-01-12,76.8
2026-01-13,77.68
2026-01-14,77.34
2026-01-15,77.26
2026-01-16,78.79
2026-01-17,80.19
2026-01-18,80.43
2026-01-19,80.09
2026-01-20,79.98
2026-01-21,80.53
2026-01-22,80.36
2026-01-23,80.45
2026-01-24,80.79
2026-01-25,81.07
2026-01-26,80.91
2026-01-27,80.87
2026-01-28,80.68
2026-01-29,80.63
2026-01-30,80.59
2026-01-31,80.49
2026-02-01,80.67
2026-02-02,80.59
2026-02-03,80.99
2026-02-04,80.75
2026-02-05,82.24
2026-02-06,82.22
2026-02-07,81.78
2026-02-08,81.71
2026-02-09,81.96
2026-02-10,82.0
2026-02-11,81.84
2026-02-12,81.84
2026-02-13,81.91
2026-02-14,82.13
2026-02-15,82.04
2026-02-16,81.81
2026-02-17,81.62
2026-02-18,81.87
2026-02-19,80.97
2026-02-20,81.28
2026-02-21,81.69
2026-02-22,84.46
2026-02-23,84.83
2026-02-24,84.52
2026-02-25,84.5
2026-02-26,84.41
2026-02-27,84.07
2026-02-28,84.39
2026-03-01,84.36
2026-03-02,85.12
2026-03-03,84.84
2026-03-04,84.59
