date,price
2025-12-18,165.69
2025-12-19,165.81
2025-12-20,166.04
2025-12-21,166.07
2025-12-22,166.1
2025-12-23,166.92
2025-12-24,167.58
2025-12-25,167.74
2025-12-26,168.42
2025-12-27,169.02
2025-12-28,169.97
2025-12-29,170.51
2025-12-30,170.75
2025-12-31,171.69
2026-01-01,171.6
2026-01-02,172.21
2026-01-03,172.12
2026-01-04,172.22
2026-01-05,172.42
2026-01-06,172.21
2026-01-07,172.62
2026-01-08,172.95
2026-01-09,173.31
2026-01-10,173.53
2026-01-11,173.41
2026-01-12,173.5
2026-01-13,173.84
2026-01-14,174.51
2026-01-15,175.23
2026-01-16,176.12
2026-01-17,176.26
2026-01-18,176.59
2026-01-19,177.11
2026-01-20,176.78
2026-01-21,178.08
2026-01-22,178.28
2026-01-23,178.28
2026-01-24,177.63
2026-01-25,177.99
2026-01-26,178.63
2026-01-27,177.81
2026-01-28,177.63
2026-01-29,177.46
2026-01-30,177.46
2026-01-31,178.43
2026-02-01,179.43
2026-02-02,179.08
2026-02-03,178.92
2026-02-04,178.26
2026-02-05,178.9
2026-02-06,179.28
2026-02-07,179.05
2026-02-08,180.08
2026-02-09,179.92
2026-02-10,179.55
2026-02-11,179.86
2026-02-12,181.15
2026-02-13,180.73
2026-02-14,180.11
2026-02-15,179.62
2026-02-16,179.8
2026-02-17,179.96
2026-02-18,178.97
2026-02-19,179.97
2026-02-20,179.76
2026-02-21,179.91
2026-02-22,180.5
2026-02-23,180.44
2026-02-24,180.3
2026-02-25,180.86
2026-02-26,180.71
2026-02-27,180.77
2026-02-28,181.44
2026-03-01,181.47
2026-03-02,181.08
