date,price
2025-12-20,208.27
2025-12-21,209.23
2025-12-22,209.94
2025-12-23,211.1
2025-12-24,210.96
2025-12-25,211.27
2025-12-26,211.45
2025-12-27,212.73
2025-12-28,212.62
2025-12-29,213.02
2025-12-30,212.77
2025-12-31,212.61
2026-01-01,212.48
2026-01-02,212.33
2026-01-03,212.47
2026-01-04,212.27
2026-01-05,213.92
2026-01-06,213.49
2026-01-07,212.64
2026-01-08,213.82
2026-01-09,213.71
2026-01-10,214.88
2026-01-11,215.07
2026-01-12,214.69
2026-01-13,214.33
2026-01-14,214.17
2026-01-15,214.1
2026-01-16,214.54
2026-01-17,212.89
2026-01-18,213.09
2026-01-19,212.77
2026-01-20,213.28
2026-01-21,213.51
2026-01-22,213.32
2026-01-23,213.42
2026-01-24,215.66
2026-01-25,217.15
2026-01-26,217.67
2026-01-27,217.61
2026-01-28,218.77
2026-01-29,218.42
2026-01-30,218.23
2026-01-31,218.55
2026-02-01,219.55
2026-02-02,219.24
2026-02-03,219.58
2026-02-04,218.9
2026-02-05,219.55
2026-02-06,221.05
2026-02-07,221.71
2026-02-08,221.78
2026-02-09,222.15
2026-02-10,221.71
2026-02-11,221.46
2026-02-12,221.42
2026-02-13,220.9
2026-02-14,222.6
2026-02-15,222.45
2026-02-16,222.99
2026-02-17,223.81
2026-02-18,223.91
2026-02-19,224.45
2026-02-20,224.66
2026-02-21,225.1
2026-02-22,225.2
2026-02-23,225.05
2026-02-24,224.94
2026-02-25,224.73
2026-02-26,224.77
2026-02-27,224.91
2026-02-28,225.34
2026-03-01,225.47
2026-03-02,225.08
2026-03-03,225.57
2026-03-04,225.28
