date,price
2025-12-20,24.25
2025-12-21,23.89
2025-12-22,24.22
2025-12-23,24.18
2025-12-24,24.31
2025-12-25,24.38
2025-12-26,24.38
2025-12-27,24.56
2025-12-28,24.69
2025-12-29,24.87
2025-12-30,24.93
2025-12-31,25.25
2026-01-01,25.68
2026-01-02,25.68
2026-01-03,25.35
2026-01-04,25.48
2026-01-05,28.14
2026-01-06,29.9
2026-01-07,25.9
2026-01-08,29.56
2026-01-09,27.95
2026-01-10,28.11
2026-01-11,27.85
2026-01-12,27.36
2026-01-13,27.5
2026-01-14,27.56
2026-01-15,27.34
2026-01-16,27.39
2026-01-17,27.18
2026-01-18,26.6
2026-01-19,26.7
2026-01-20,26.6
2026-01-21,27.36
2026-01-22,27.03
2026-01-23,27.41
2026-01-24,27.37
2026-01-25,27.43
2026-01-26,27.49
2026-01-27,27.26
2026-01-28,27.1
2026-01-29,27.1
2026-01-30,26.84
2026-01-31,26.8
2026-02-01,26.66
2026-02-02,26.62
2026-02-03,26.55
2026-02-04,27.73
2026-02-05,27.85
2026-02-06,30.03
2026-02-07,29.66
2026-02-08,29.87
2026-02-09,28.54
2026-02-10,28.19
2026-02-11,28.32
2026-02-12,28.62
2026-02-13,28.58
2026-02-14,28.52
2026-02-15,28.41
2026-02-16,28.33
2026-02-17,28.33
2026-02-18,28.46
2026-02-19,28.3
2026-02-20,28.44
2026-02-21,28.61
2026-02-22,28.36
2026-02-23,28.57
2026-02-24,28.64
2026-02-25,28.59
2026-02-26,28.76
2026-02-27,28.58
2026-02-28,28.45
2026-03-01,28.28
2026-03-02,27.94
2026-03-03,28.06
2026-03-04,28.0
