date,price
2025-12-18,174.88
2025-12-19,174.58
2025-12-20,174.42
2025-12-21,174.55
2025-12-22,174.06
2025-12-23,173.74
2025-12-24,173.53
2025-12-25,173.5
2025-12-26,173.3
2025-12-27,173.72
2025-12-28,174.08
2025-12-29,174.43
2025-12-30,174.29
2025-12-31,173.99
2026-01-01,174.56
2026-01-02,174.4
2026-01-03,173.92
2026-01-04,173.91
2026-01-05,174.63
2026-01-06,176.09
2026-01-07,175.86
2026-01-08,176.09
2026-01-09,175.34
2026-01-10,176.21
2026-01-11,176.33
2026-01-12,175.97
2026-01-13,176.15
2026-01-14,175.63
2026-01-15,175.27
2026-01-16,175.79
2026-01-17,176.06
2026-01-18,175.89
2026-01-19,176.7
2026-01-20,176.35
2026-01-21,178.01
2026-01-22,178.3
2026-01-23,179.07
2026-01-24,179.15
2026-01-25,181.14
2026-01-26,182.17
2026-01-27,181.37
2026-01-28,180.94
2026-01-29,180.74
2026-01-30,181.63
2026-01-31,181.96
2026-02-01,182.14
2026-02-02,181.03
2026-02-03,181.51
2026-02-04,181.12
2026-02-05,178.15
2026-02-06,177.99
2026-02-07,177.66
2026-02-08,177.95
2026-02-09,176.69
2026-02-10,177.72
2026-02-11,176.83
2026-02-12,177.28
2026-02-13,177.6
2026-02-14,178.27
2026-02-15,177.02
2026-02-16,175.92
2026-02-17,175.94
2026-02-18,175.74
2026-02-19,175.99
2026-02-20,175.97
2026-02-21,175.84
2026-02-22,175.67
2026-02-23,176.01
2026-02-24,175.85
2026-02-25,174.42
2026-02-26,174.55
2026-02-27,174.77
2026-02-28,174.77
2026-03-01,174.85
2026-03-02,175.14
